start_date,end_date,county,state_name,state_code,district_name,district_code,county_name,county_code,mint,mint_pct,mint_dv,mint_ly,mint_5y,avgt,avgt_pct,avgt_dv,avgt_ly,avgt_5y,maxt,maxt_pct,maxt_dv,maxt_ly,maxt_5y,ampt,ampt_pct,ampt_dv,ampt_ly,ampt_5y,nigt_b20,nigt_b20_pct,nigt_b20_dv,nigt_b20_ly,nigt_b20_5y,nigt_b20_days,nigt_b22,nigt_b22_pct,nigt_b22_dv,nigt_b22_ly,nigt_b22_5y,nigt_b22_days,nigt_b23,nigt_b23_pct,nigt_b23_dv,nigt_b23_ly,nigt_b23_5y,nigt_b23_days,nigt_b26,nigt_b26_pct,nigt_b26_dv,nigt_b26_ly,nigt_b26_5y,nigt_b26_days,nigt_obsd_pct,totr,totr_pct,totr_dv,totr_ly,totr_5y,gdd_b155,gdd_b155_pct,gdd_b155_dv,gdd_b155_ly,gdd_b155_5y,gdd_b10,gdd_b10_pct,gdd_b10_dv,gdd_b10_ly,gdd_b10_5y,gdd_b44,gdd_b44_pct,gdd_b44_dv,gdd_b44_ly,gdd_b44_5y,kdd_b27,kdd_b27_pct,kdd_b27_dv,kdd_b27_ly,kdd_b27_5y,kdd_b30,kdd_b30_pct,kdd_b30_dv,kdd_b30_ly,kdd_b30_5y,kdd_b32,kdd_b32_pct,kdd_b32_dv,kdd_b32_ly,kdd_b32_5y,kdd_b33,kdd_b33_pct,kdd_b33_dv,kdd_b33_ly,kdd_b33_5y,kdd_b36,kdd_b36_pct,kdd_b36_dv,kdd_b36_ly,kdd_b36_5y,arid,arid_pct,arid_dv,arid_ly,arid_5y,arid_acc,arid_acc_pct,arid_acc_dv,arid_acc_ly,arid_acc_5y,source_file
2016-04-26,2016-05-03,USNY36001,New York,36,Eastern,60,Albany,1,37.5,25.0,-2.3,38.3,41.3,46.1,11.3,-5.1,50.3,52.3,54.8,6.8,-7.8,62.2,63.1,17.3,9.0,-5.5,23.9,21.8,0.0,0.0,-5.8,0.7,4.3,0.0,0.0,0.0,-2.0,0.0,1.5,0.0,0.0,0.0,-1.1,0.0,0.7,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,1.17,61.3,0.24,0.04,0.99,0.0,0.0,-5.4,0.0,6.0,3.7,6.8,-26.6,17.8,36.3,52.6,11.3,-38.4,82.7,99.2,0.0,0.0,-1.4,0.0,0.2,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.25,70.4,0.07,0.13,0.3,2.06,70.4,0.58,1.09,2.43,2016NY09.json
2016-04-26,2016-05-03,USNY36003,New York,36,Southwest,70,Allegany,3,37.4,54.5,0.5,34.0,39.8,46.1,25.0,-3.0,46.3,50.3,54.8,11.3,-6.7,58.7,60.9,17.3,4.5,-7.2,24.6,21.1,0.0,0.0,-2.8,0.0,2.0,0.0,0.0,0.0,-0.6,0.0,0.3,0.0,0.0,0.0,-0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,88.6,0.85,0.02,1.02,0.0,0.0,-4.3,0.0,5.5,6.3,25.0,-18.5,7.5,32.7,49.3,22.7,-26.6,55.2,85.3,0.0,0.0,-0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08,54.5,-0.03,0.03,0.17,0.67,54.5,-0.3,0.25,1.37,2016NY09.json
2016-04-26,2016-05-03,USNY36005,New York,36,Long Island,91,Bronx,5,48.1,45.4,-0.9,48.1,49.1,53.5,18.1,-3.8,56.3,56.7,58.9,11.3,-6.7,64.5,64.0,10.8,2.2,-5.7,16.4,14.9,0.0,0.0,-12.6,0.0,3.3,0.0,0.0,0.0,-5.7,0.0,0.4,0.0,0.0,0.0,-3.8,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,1.28,68.1,0.19,0.0,1.51,0.0,0.0,-12.7,2.8,13.0,30.9,20.4,-29.7,50.6,55.3,108.0,20.4,-30.3,130.6,133.8,0.0,0.0,-1.4,0.0,0.3,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,11.3,,,,,11.3,,,,2016NY09.json
2016-04-26,2016-05-03,USNY36007,New York,36,Southern,80,Broome,7,37.8,43.1,-1.0,36.3,40.1,45.9,15.9,-4.4,48.2,51.2,54.1,6.8,-7.8,60.1,62.0,16.3,2.2,-6.7,23.7,21.8,0.0,0.0,-5.0,0.0,4.0,0.0,0.0,0.0,-1.4,0.0,0.9,0.0,0.0,0.0,-0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,77.2,0.49,0.0,1.53,0.0,0.0,-5.1,0.0,7.5,2.1,9.0,-26.1,12.8,36.3,47.9,13.6,-37.5,67.5,92.4,0.0,0.0,-0.9,0.0,0.1,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06,54.5,-0.04,0.02,0.25,0.55,54.5,-0.39,0.22,2.03,2016NY09.json
2016-04-26,2016-05-03,USNY36009,New York,36,Southwest,70,Cattaraugus,9,38.3,63.6,1.3,33.2,39.6,46.7,34.0,-2.2,45.4,49.8,55.1,15.9,-5.8,57.6,60.0,16.8,4.5,-7.2,24.3,20.3,0.0,0.0,-3.7,0.0,3.5,0.0,0.0,0.0,-0.7,0.0,0.9,0.0,0.0,0.0,-0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,88.6,0.87,0.06,1.37,0.0,0.0,-4.2,0.0,4.4,8.3,34.0,-16.3,4.4,30.4,54.2,31.8,-20.4,49.4,81.8,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07,68.1,-0.01,0.01,0.06,0.57,68.1,-0.1,0.08,0.48,2016NY09.json
2016-04-26,2016-05-03,USNY36011,New York,36,Central,50,Cayuga,11,37.2,15.9,-3.4,38.5,41.6,44.6,4.5,-6.5,49.3,51.3,52.1,2.2,-9.6,60.1,61.0,14.9,2.2,-6.1,21.5,19.3,0.0,0.0,-3.2,0.0,0.6,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,81.8,0.63,0.02,1.3,0.0,0.0,-6.4,0.0,4.9,2.4,6.8,-29.7,18.4,35.6,41.9,4.5,-49.2,75.9,92.8,0.0,0.0,-1.0,0.0,0.9,0.0,0.0,-0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,27.2,-0.11,0.04,0.18,0.05,27.2,-0.9,0.33,1.51,2016NY09.json
2016-04-26,2016-05-03,USNY36013,New York,36,Southwest,70,Chautauqua,13,39.3,56.8,0.2,35.2,41.1,47.4,27.2,-2.7,46.1,50.9,55.4,15.9,-5.6,56.9,60.7,16.1,11.3,-5.9,21.7,19.6,0.0,0.0,-3.5,0.0,3.8,0.0,0.0,0.0,-0.5,0.0,0.6,0.0,0.0,0.0,-0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,86.3,0.67,0.2,1.57,0.0,0.0,-5.3,0.0,5.1,8.4,27.2,-19.4,6.0,34.3,59.6,27.2,-23.1,52.0,89.0,0.0,0.0,-0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08,68.1,0.0,0.0,0.03,0.64,68.1,0.03,0.05,0.29,2016NY09.json
2016-04-26,2016-05-03,USNY36015,New York,36,Southern,80,Chemung,15,38.0,50.0,-0.3,35.0,40.2,46.5,20.4,-4.2,47.8,51.8,54.9,6.8,-8.1,60.6,63.3,16.9,2.2,-7.8,25.5,23.0,0.0,0.0,-4.5,0.0,2.6,0.0,0.0,0.0,-1.4,0.0,0.2,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,84.0,0.84,0.01,1.06,0.0,0.0,-5.7,0.0,9.7,3.3,9.0,-26.3,10.7,38.8,52.3,15.9,-35.3,64.8,97.4,0.0,0.0,-1.3,0.0,0.6,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21,65.9,0.03,0.09,0.34,1.74,65.9,0.27,0.73,2.72,2016NY09.json
2016-04-26,2016-05-03,USNY36017,New York,36,Central,50,Chenango,17,37.3,43.1,-0.8,34.7,38.7,45.3,15.9,-4.4,47.3,50.0,53.3,9.0,-8.0,60.0,61.0,16.0,0.0,-7.2,25.3,22.2,0.0,0.0,-3.3,0.0,1.7,0.0,0.0,0.0,-0.9,0.0,0.1,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,75.0,0.45,0.01,1.64,0.0,0.0,-4.5,0.0,4.6,0.5,9.0,-25.5,9.9,31.4,43.8,15.9,-37.1,61.4,85.1,0.0,0.0,-0.8,0.0,0.1,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03,50.0,-0.06,0.02,0.19,0.27,50.0,-0.5,0.19,1.57,2016NY09.json
2016-04-26,2016-05-03,USNY36019,New York,36,Northeast,30,Clinton,19,31.7,2.2,-6.7,38.0,38.7,40.2,2.2,-8.5,47.7,48.7,48.7,4.5,-10.3,57.4,58.3,16.9,20.4,-3.6,19.4,19.5,0.0,0.0,-1.5,0.0,0.4,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,50.0,-0.12,0.13,1.2,0.0,0.0,-3.3,0.0,0.1,0.0,0.0,-21.8,9.4,16.7,17.9,2.2,-54.9,62.5,71.4,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03,40.9,-0.1,0.07,0.11,0.31,40.9,-0.87,0.62,0.9,2016NY09.json
2016-04-26,2016-05-03,USNY36021,New York,36,Southeast,90,Columbia,21,39.0,52.2,-0.7,38.7,42.4,47.7,11.3,-4.3,51.1,53.4,56.5,4.5,-7.9,63.5,64.2,17.5,4.5,-7.2,24.8,21.7,0.0,0.0,-5.8,0.1,5.4,0.0,0.0,0.0,-1.9,0.0,1.2,0.0,0.0,0.0,-0.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,70.4,0.38,0.02,1.08,0.0,0.0,-6.3,0.0,8.5,6.5,13.6,-27.1,20.9,41.3,63.5,11.3,-33.4,89.1,106.7,0.0,0.0,-2.1,0.0,0.0,0.0,0.0,-0.9,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21,68.1,0.01,0.08,0.3,1.7,68.1,0.08,0.69,2.47,2016NY09.json
2016-04-26,2016-05-03,USNY36023,New York,36,Central,50,Cortland,23,37.3,36.3,-1.5,35.8,39.4,44.4,11.3,-5.0,46.8,49.6,51.5,4.5,-8.5,57.7,59.6,14.1,0.0,-7.0,21.9,20.1,0.0,0.0,-2.7,0.0,1.6,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,79.5,0.56,0.03,1.65,0.0,0.0,-4.3,0.0,4.0,0.2,9.0,-25.4,7.3,30.5,38.6,9.0,-40.2,57.7,81.8,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,29.5,-0.05,0.0,0.1,0.0,29.5,-0.45,0.02,0.81,2016NY09.json
2016-04-26,2016-05-03,USNY36025,New York,36,Southeast,90,Delaware,25,35.0,47.7,-0.5,31.5,36.8,44.3,18.1,-3.8,45.8,48.6,53.7,11.3,-7.1,60.2,60.2,18.7,6.8,-6.5,28.6,23.3,0.0,0.0,-2.6,0.0,2.2,0.0,0.0,0.0,-0.7,0.0,0.6,0.0,0.0,0.0,-0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,72.7,0.48,0.02,1.23,0.0,0.0,-3.0,0.0,2.8,0.7,13.6,-19.4,3.6,25.9,35.8,15.9,-33.8,51.7,75.2,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04,59.0,-0.04,0.03,0.21,0.36,59.0,-0.39,0.25,1.68,2016NY09.json
2016-04-26,2016-05-03,USNY36027,New York,36,Southeast,90,Dutchess,27,40.7,56.8,-0.2,39.5,42.6,49.2,18.1,-3.9,51.8,53.5,57.6,6.8,-7.6,64.0,64.2,16.9,4.5,-7.4,24.4,21.6,0.0,0.0,-5.9,0.0,5.2,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,84.0,0.74,0.0,1.21,0.0,0.0,-7.3,0.0,10.1,8.8,13.6,-28.9,23.1,41.7,73.8,18.1,-31.1,94.5,108.0,0.0,0.0,-2.2,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.25,65.9,0.05,0.14,0.35,2.06,65.9,0.41,1.13,2.8,2016NY09.json
2016-04-26,2016-05-03,USNY36029,New York,36,Western,40,Erie,29,38.1,40.9,-1.8,37.6,41.5,45.6,9.0,-4.7,47.8,50.8,53.2,6.8,-7.7,58.0,60.2,15.1,6.8,-5.9,20.4,18.6,0.0,0.0,-2.0,0.0,2.6,0.0,0.0,0.0,-0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,81.8,0.57,0.06,1.43,0.0,0.0,-5.5,0.0,3.1,2.7,6.8,-26.3,13.9,31.6,48.6,9.0,-36.2,65.2,87.5,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.05,54.5,-0.04,0.03,0.05,0.43,54.5,-0.37,0.26,0.43,2016NY09.json
2016-04-26,2016-05-03,USNY36031,New York,36,Northeast,30,Essex,31,30.0,6.8,-5.2,33.8,36.3,39.9,4.5,-6.9,45.5,47.2,49.9,6.8,-8.5,57.1,57.7,19.8,29.5,-3.3,23.3,21.3,0.0,0.0,-1.4,0.0,0.1,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,75.0,0.4,0.11,1.05,0.0,0.0,-2.3,0.0,0.3,0.0,6.8,-16.8,4.6,15.3,17.1,4.5,-43.7,46.4,63.3,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06,56.8,-0.04,0.03,0.14,0.51,56.8,-0.36,0.27,1.15,2016NY09.json
2016-04-26,2016-05-03,USNY36033,New York,36,Northeast,30,Franklin,33,29.1,0.0,-6.5,33.7,35.9,38.9,2.2,-7.9,45.8,47.2,48.8,6.8,-9.3,58.0,58.1,19.7,27.2,-2.8,24.2,22.1,0.0,0.0,-0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,61.3,0.03,0.1,1.17,0.0,0.0,-2.5,0.0,0.1,0.0,6.8,-17.5,6.3,15.9,11.7,4.5,-49.4,49.5,63.5,0.0,0.0,-0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01,47.7,-0.07,0.01,0.07,0.12,47.7,-0.62,0.13,0.57,2016NY09.json
2016-04-26,2016-05-03,USNY36035,New York,36,Eastern,60,Fulton,35,34.6,18.1,-2.7,36.2,38.6,43.2,6.8,-5.4,47.5,48.9,51.7,6.8,-8.0,58.8,58.9,17.0,11.3,-5.2,22.6,20.3,0.0,0.0,-1.3,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,54.5,0.18,0.01,1.41,0.0,0.0,-2.9,0.0,1.5,1.2,15.9,-19.5,8.5,22.9,32.9,9.0,-38.8,62.0,75.3,0.0,0.0,-0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03,56.8,-0.05,0.02,0.08,0.3,56.8,-0.4,0.17,0.65,2016NY09.json
2016-04-26,2016-05-03,USNY36037,New York,36,Western,40,Genesee,37,37.2,22.7,-3.0,39.1,41.6,44.6,4.5,-6.4,49.5,50.8,52.0,0.0,-9.7,59.8,60.0,14.8,4.5,-6.6,20.7,18.4,0.0,0.0,-1.6,0.0,1.2,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,84.0,0.74,0.03,1.23,0.0,0.0,-5.9,0.0,2.0,1.5,4.5,-29.3,20.0,30.6,41.8,4.5,-47.6,76.9,88.2,0.0,0.0,-0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.01,34.0,-0.13,0.06,0.09,0.08,34.0,-1.08,0.53,0.79,2016NY09.json
2016-04-26,2016-05-03,USNY36039,New York,36,Southeast,90,Greene,39,36.1,36.3,-1.6,35.0,39.6,45.1,11.3,-4.7,48.4,50.7,54.2,6.8,-7.7,61.7,61.5,18.0,6.8,-6.0,26.7,21.9,0.0,0.0,-3.6,0.0,3.5,0.0,0.0,0.0,-1.1,0.0,0.9,0.0,0.0,0.0,-0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,70.4,0.35,0.04,1.21,0.0,0.0,-4.5,0.0,4.9,2.9,9.0,-23.1,12.9,31.2,43.8,13.6,-37.2,69.5,86.6,0.0,0.0,-1.4,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17,70.4,0.02,0.06,0.26,1.36,70.4,0.18,0.53,2.13,2016NY09.json
2016-04-26,2016-05-03,USNY36041,New York,36,Northeast,30,Hamilton,41,29.8,9.0,-4.1,32.3,35.1,39.7,6.8,-5.8,44.5,46.1,49.7,9.0,-7.4,56.8,56.8,19.9,27.2,-3.2,24.4,21.7,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,61.3,0.35,0.01,1.19,0.0,0.0,-1.5,0.0,0.0,0.0,13.6,-13.1,2.0,13.0,14.0,6.8,-38.1,40.7,57.2,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03,63.6,-0.03,0.0,0.05,0.24,63.6,-0.26,0.06,0.47,2016NY09.json
2016-04-26,2016-05-03,USNY36043,New York,36,Central,50,Herkimer,43,32.0,11.3,-3.9,34.0,37.3,41.3,9.0,-5.9,46.1,47.9,50.7,2.2,-7.8,58.3,58.2,18.7,15.9,-3.9,24.2,20.9,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,63.6,0.39,0.0,1.33,0.0,0.0,-2.7,0.0,1.3,0.2,6.8,-18.2,6.0,21.0,23.2,6.8,-40.6,53.3,69.9,0.0,0.0,-0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.02,61.3,-0.03,0.01,0.05,0.18,61.3,-0.31,0.09,0.45,2016NY09.json
2016-04-26,2016-05-03,USNY36045,New York,36,Northern,20,Jefferson,45,34.0,6.8,-5.9,39.4,40.4,42.4,2.2,-7.3,49.6,49.7,50.7,2.2,-8.7,59.8,58.9,16.6,20.4,-2.7,20.4,18.5,0.0,0.0,-2.1,0.0,1.2,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,70.4,0.29,0.04,1.17,0.0,0.0,-4.5,0.0,0.5,2.3,13.6,-23.4,20.1,23.8,27.4,2.2,-52.8,78.2,80.4,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07,63.6,-0.03,0.13,0.11,0.63,63.6,-0.26,1.06,0.92,2016NY09.json
2016-04-26,2016-05-03,USNY36047,New York,36,Long Island,91,Kings,47,48.5,47.7,-0.5,48.4,49.5,53.2,20.4,-3.5,55.8,56.4,58.0,6.8,-6.5,63.2,63.0,9.5,2.2,-6.0,14.8,13.5,0.0,0.0,-10.6,0.0,3.1,0.0,0.0,0.0,-3.7,0.0,0.1,0.0,0.0,0.0,-2.1,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.08,63.6,-0.01,0.0,1.63,0.0,0.0,-10.6,2.6,11.1,28.6,18.1,-28.3,46.6,53.3,106.2,20.4,-28.2,126.6,131.6,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,15.9,,,,,15.9,,,,2016NY09.json
2016-04-26,2016-05-03,USNY36049,New York,36,Northern,20,Lewis,49,32.0,9.0,-4.8,36.0,37.8,41.4,6.8,-6.1,47.4,48.0,50.9,6.8,-7.4,58.8,58.0,18.8,20.4,-2.6,22.7,20.1,0.0,0.0,-0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,59.0,0.33,0.0,1.28,0.0,0.0,-2.8,0.0,0.1,0.8,15.9,-18.5,10.6,19.1,23.3,6.8,-42.4,62.4,69.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04,63.6,-0.02,0.02,0.07,0.36,63.6,-0.2,0.22,0.56,2016NY09.json
2016-04-26,2016-05-03,USNY36051,New York,36,Western,40,Livingston,51,36.5,22.7,-2.8,37.5,41.3,44.4,4.5,-6.4,48.8,51.4,52.3,0.0,-10.0,60.0,61.5,15.8,2.2,-7.1,22.5,20.1,0.0,0.0,-3.4,0.0,1.5,0.0,0.0,0.0,-0.6,0.0,0.1,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,90.9,0.84,0.02,1.04,0.0,0.0,-5.9,0.0,5.7,0.9,4.5,-29.7,17.3,35.7,39.6,4.5,-48.3,71.8,93.4,0.0,0.0,-0.8,0.0,0.8,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.14,54.5,-0.04,0.19,0.19,1.18,54.5,-0.38,1.54,1.57,2016NY09.json
2016-04-26,2016-05-03,USNY36053,New York,36,Central,50,Madison,53,36.3,22.7,-2.2,36.7,39.6,44.5,9.0,-5.4,48.4,50.0,52.6,6.8,-8.5,60.1,60.2,16.2,2.2,-6.2,23.3,20.5,0.0,0.0,-2.0,0.0,0.6,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,79.5,0.55,0.02,1.44,0.0,0.0,-4.8,0.0,3.9,1.2,9.0,-25.8,14.8,31.1,39.0,6.8,-42.8,69.2,84.1,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.02,45.4,-0.06,0.01,0.11,0.16,45.4,-0.55,0.11,0.9,2016NY09.json
2016-04-26,2016-05-03,USNY36055,New York,36,Western,40,Monroe,55,37.8,13.6,-3.6,40.9,41.9,44.6,2.2,-7.1,50.6,51.1,51.3,0.0,-10.6,60.4,60.2,13.4,0.0,-7.0,19.5,18.3,0.0,0.0,-3.3,0.1,2.1,0.0,0.0,0.0,-0.8,0.0,0.7,0.0,0.0,0.0,-0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,84.0,0.77,0.01,1.07,0.0,0.0,-6.5,0.0,2.6,2.1,4.5,-31.1,25.0,32.1,40.9,4.5,-53.5,85.5,90.9,0.0,0.0,-0.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03,29.5,-0.16,0.16,0.16,0.28,29.5,-1.35,1.32,1.32,2016NY09.json
